Year,Month,A,B,C,D,E,F,G
1981,03,88.3,127.3,60.9,60.7,44.8,30.0,36.1
1981,04,19.3,28.4,11.0,7.2,13.5,15.3,5.5
1981,05,107.3,127.5,105.3,86.8,72.9,66.0,51.7
1981,06,195.6,195.2,158.8,248.8,161.4,124.7,111.3
1981,07,251.3,256.0,178.7,237.7,145.1,112.4,94.9
1981,08,230.5,259.2,164.1,197.1,148.8,147.2,89.0
1981,09,55.8,67.0,43.4,48.5,30.7,31.4,26.0
1981,10,70.7,64.8,49.7,53.7,43.9,57.7,26.6
1981,11,84.1,105.6,67.3,56.2,39.6,54.1,34.2
1981,12,36.8,24.7,15.6,29.2,13.4,25.3,10.3
1982,01,90.6,86.6,59.4,67.7,47.8,41.5,34.6
1982,02,9.8,7.1,5.1,2.5,2.4,4.4,0.9
1982,03,75.8,75.4,61.4,65.9,61.2,57.6,37.9
1982,04,59.5,107.9,52.2,36.4,26.3,26.3,17.6
1982,05,93.2,107.8,54.5,57.8,35.0,35.2,23.0
1982,06,61.8,95.0,54.1,48.6,35.4,40.5,25.8
1982,07,42.7,50.6,20.9,23.1,17.2,19.9,6.5
1982,08,36.3,40.8,22.3,18.3,18.8,18.3,8.1
1982,09,94.6,103.2,51.9,47.5,27.2,33.6,15.3
1982,10,36.0,51.1,24.9,14.0,14.5,18.9,8.4
1982,11,20.7,19.9,10.6,10.3,8.8,21.5,6.4
1982,12,44.8,65.5,45.5,29.3,26.8,31.8,10.7
1983,01,36.4,50.6,25.1,16.1,17.1,7.6,7.6
1983,02,18.9,12.0,10.2,16.4,2.1,1.5,4.7
1983,03,71.5,70.1,60.7,97.1,60.1,68.9,66.9
1983,04,98.9,78.1,63.5,86.4,70.7,65.0,51.6
1983,05,136.2,139.4,116.4,131.5,113.8,114.4,79.2
1983,06,114.4,145.0,76.9,76.5,60.2,58.6,33.7
1983,07,146.2,183.9,150.0,167.8,132.6,101.3,87.0
1983,08,122.6,151.5,102.1,117.9,82.0,84.2,63.0
1983,09,166.4,157.1,119.6,139.5,117.3,102.0,80.9
1983,10,88.4,118.1,73.0,55.1,64.2,61.1,33.3
1983,11,135.8,153.5,85.0,89.2,79.8,93.1,37.4
1983,12,49.7,60.7,29.7,35.5,17.4,10.6,26.3
1984,01,128.5,137.7,130.3,157.9,102.9,77.5,104.5
1984,02,39.3,39.0,27.8,29.5,29.5,14.8,13.1
1984,03,76.6,112.9,67.7,52.9,76.6,85.3,31.2
1984,04,76.2,99.4,58.0,46.0,41.3,35.5,25.7
1984,05,39.8,39.9,23.3,23.4,19.9,20.6,7.7
1984,06,63.5,86.7,41.8,34.8,27.5,23.5,12.8
1984,07,101.1,114.0,71.7,94.6,62.9,57.8,57.2
1984,08,227.9,223.7,136.7,188.3,134.5,116.6,87.0
1984,09,121.4,178.6,103.3,89.7,63.3,68.1,34.4
1984,10,80.4,94.5,53.5,82.8,40.0,36.5,32.4
1984,11,54.5,90.0,44.0,31.4,46.3,49.3,27.2
1984,12,58.8,80.1,33.4,15.5,18.1,20.0,5.9
1985,01,37.4,40.3,32.5,19.5,23.4,12.3,11.6
1985,02,10.6,7.3,6.8,5.2,7.0,4.3,3.8
1985,03,36.4,28.0,21.5,32.8,22.6,16.4,13.0
1985,04,106.4,117.6,50.2,54.5,38.5,38.6,23.3
1985,05,92.4,103.4,79.8,85.2,74.7,54.5,51.8
1985,06,102.1,123.5,63.8,61.2,52.0,45.5,24.2
1985,07,97.2,128.8,61.5,60.6,46.3,42.7,17.9
1985,08,207.4,226.5,165.9,195.8,144.6,114.4,101.5
1985,09,50.1,66.0,57.9,42.0,43.0,35.5,30.8
1985,10,114.2,108.7,83.1,88.7,87.2,80.4,52.2
1985,11,98.0,84.0,59.5,86.2,63.8,59.0,48.8
1985,12,145.1,210.9,139.0,122.9,131.8,117.2,86.0
1986,01,56.4,67.8,40.8,28.3,15.1,10.5,6.9
1986,02,46.2,35.5,22.5,32.6,18.4,15.2,12.5
1986,03,7.9,11.1,6.8,2.6,2.3,3.2,0.9
1986,04,117.4,144.0,84.5,91.0,83.5,68.3,46.9
1986,05,124.6,141.0,108.2,129.2,84.5,81.5,61.3
1986,06,84.6,105.2,41.5,46.6,30.9,38.1,16.3
1986,07,242.2,256.6,154.5,236.6,114.1,105.0,91.9
1986,08,93.7,106.1,78.0,98.8,79.8,62.6,51.7
1986,09,80.2,94.2,64.3,73.2,67.9,58.7,53.1
1986,10,201.9,187.3,137.7,145.7,144.6,119.1,86.7
1986,11,65.5,56.5,24.9,30.6,14.3,18.3,12.9
1986,12,125.3,162.1,80.2,93.3,60.6,103.8,38.6
1987,01,45.2,39.7,39.3,29.8,39.1,52.1,32.0
1987,02,74.2,59.3,47.1,61.4,41.8,45.1,23.9
1987,03,78.9,81.8,41.0,33.3,26.7,26.5,15.5
1987,04,60.5,70.1,50.6,45.6,45.0,28.0,32.5
1987,05,125.8,137.3,84.8,83.6,91.5,105.7,42.7
1987,06,139.3,169.3,132.2,165.5,134.0,107.2,76.6
1987,07,151.2,130.0,113.4,123.6,81.1,62.4,53.8
1987,08,84.3,95.2,55.3,63.3,47.9,42.6,35.4
1987,09,82.5,91.9,53.9,41.4,36.9,40.1,17.8
1987,10,76.6,86.5,65.6,52.0,52.9,49.5,28.5
1987,11,100.5,97.5,53.6,60.3,36.7,50.8,21.3
1987,12,76.5,99.4,85.8,55.3,70.0,73.5,40.2
1988,01,57.6,100.8,77.0,45.5,81.0,68.2,46.3
1988,02,30.1,23.7,20.2,24.0,13.9,21.3,11.3
1988,03,63.3,69.6,44.7,67.2,20.8,19.3,22.1
1988,04,47.6,34.4,29.0,43.5,19.6,11.7,35.2
1988,05,160.8,161.6,130.2,168.0,126.6,139.6,105.2
1988,06,173.5,182.4,121.7,163.7,112.4,91.4,67.6
1988,07,154.7,155.1,103.8,123.3,94.8,79.5,56.0
1988,08,103.8,122.8,72.5,67.5,49.6,51.6,18.9
1988,09,130.1,140.9,101.1,114.6,90.3,87.6,66.0
1988,10,106.3,108.4,44.2,49.9,37.6,37.8,19.2
1988,11,125.3,148.6,143.0,135.0,101.4,56.5,77.7
1988,12,102.2,126.8,82.9,79.7,69.0,69.2,76.0
1989,01,44.2,77.1,51.3,19.0,38.7,31.0,23.3
1989,02,30.8,19.0,14.9,17.1,7.6,10.2,6.8
1989,03,126.1,151.1,112.4,151.0,86.6,60.7,82.2
1989,04,118.1,141.5,94.7,109.8,97.4,111.1,77.1
1989,05,151.7,147.3,109.4,152.7,77.2,84.8,70.2
1989,06,99.8,128.5,120.8,98.2,110.0,87.0,70.8
1989,07,134.2,142.5,89.4,107.0,73.2,65.9,36.8
1989,08,168.3,202.7,134.2,158.3,97.7,83.1,77.4
1989,09,111.3,125.8,68.3,68.6,55.3,63.0,27.3
1989,10,211.7,251.1,117.2,124.0,96.1,89.8,50.8
1989,11,41.6,40.4,28.2,32.5,16.8,18.9,20.8
1989,12,74.5,92.8,50.8,41.6,23.2,20.5,21.2
1990,01,10.0,4.7,6.9,10.8,11.3,10.3,9.1
1990,02,80.5,96.3,95.6,59.5,103.2,86.4,55.2
1990,03,27.0,37.0,23.8,15.2,18.5,29.5,11.5
1990,04,191.3,155.2,110.8,110.9,67.2,46.2,46.7
1990,05,55.4,46.8,37.0,56.7,21.5,17.3,34.7
1990,06,124.0,144.0,85.7,110.9,82.6,76.3,50.7
1990,07,212.1,224.1,142.0,185.3,121.8,109.0,79.6
1990,08,213.2,245.0,120.6,154.2,81.5,83.6,56.1
1990,09,118.5,102.7,54.6,65.5,33.8,36.9,20.5
1990,10,113.8,109.1,64.7,70.4,52.6,53.0,27.2
1990,11,51.6,61.8,28.5,21.6,25.1,40.2,11.9
1990,12,46.1,68.4,24.6,15.6,20.4,26.1,13.6
1991,01,151.0,112.9,92.5,126.3,63.7,71.2,74.8
1991,02,5.2,1.2,1.1,2.5,0.5,0.9,0.7
1991,03,30.7,39.5,26.4,12.4,15.2,11.4,8.6
1991,04,37.8,41.7,27.9,26.4,22.1,25.0,22.3
1991,05,13.4,20.3,9.8,7.6,6.3,9.3,2.6
1991,06,212.6,225.3,172.0,175.5,168.2,154.0,126.0
1991,07,162.6,188.9,103.1,112.9,82.2,64.1,51.2
1991,08,233.1,232.4,120.8,168.3,95.4,97.6,52.8
1991,09,174.7,201.5,107.2,114.3,82.1,90.8,63.0
1991,10,28.1,44.7,18.9,6.5,7.1,9.7,1.3
1991,11,47.7,55.4,23.3,20.6,20.3,31.0,8.1
1991,12,101.3,170.7,102.0,80.8,72.3,87.0,49.2
1992,01,32.8,57.0,30.1,22.7,22.5,22.0,14.8
1992,02,22.0,27.3,17.9,17.8,9.5,6.7,12.6
1992,03,64.7,64.2,37.2,43.8,16.0,25.7,17.6
1992,04,82.7,97.1,62.5,55.7,54.5,58.3,29.5
1992,05,122.6,133.6,109.6,132.9,118.3,95.5,80.6
1992,06,96.4,125.1,73.6,67.0,72.8,72.8,32.1
1992,07,96.8,112.9,53.2,73.1,33.7,39.5,24.5
1992,08,168.2,171.4,105.2,154.1,108.5,98.1,73.8
1992,09,211.6,237.7,148.6,152.3,127.2,114.8,97.6
1992,10,155.7,182.4,159.3,142.9,133.6,113.6,104.9
1992,11,153.2,178.4,127.1,150.6,95.4,88.1,68.5
1992,12,164.8,162.5,117.6,124.5,121.6,108.5,103.6
1993,01,89.0,98.3,74.2,108.2,97.0,100.7,67.1
1993,02,111.9,132.2,77.5,64.3,63.9,40.1,38.8
1993,03,93.5,96.5,67.2,94.1,56.8,41.7,41.1
1993,04,23.6,26.6,15.4,11.6,7.1,10.4,2.3
1993,05,87.0,72.9,51.3,75.2,42.1,44.1,31.3
1993,06,74.5,95.9,42.3,48.2,36.6,42.9,20.4
1993,07,157.2,168.5,129.9,157.7,119.3,108.2,78.7
1993,08,131.0,161.4,94.6,88.5,76.6,78.7,37.9
1993,09,216.0,261.7,193.9,171.7,178.0,147.3,109.9
1993,10,184.7,172.3,127.2,193.0,72.3,79.8,93.6
1993,11,97.5,134.9,73.1,65.8,70.7,71.8,42.3
1993,12,118.7,173.1,123.6,107.6,94.7,95.8,55.2
1994,01,50.3,52.4,28.9,33.3,36.3,29.7,15.9
1994,02,155.0,143.4,122.3,126.1,95.5,91.9,79.7
1994,03,31.3,38.6,25.5,28.9,13.3,3.5,30.1
1994,04,55.0,75.5,37.0,31.0,14.3,13.0,6.0
1994,05,85.1,75.9,37.2,45.4,42.8,52.8,17.4
1994,06,119.8,114.8,88.1,119.3,96.1,99.4,58.9
1994,07,37.7,51.3,27.2,32.5,13.1,19.7,15.1
1994,08,74.9,81.3,36.9,37.9,22.1,25.5,9.0
1994,09,80.2,110.8,42.3,40.4,26.6,34.3,17.6
1994,10,70.2,76.0,45.6,48.7,23.6,31.1,21.1
1994,11,122.9,114.8,56.4,82.0,27.3,30.8,16.8
1994,12,18.2,9.4,7.0,10.5,4.1,2.9,6.3
1995,01,121.9,105.1,100.2,134.7,50.4,39.6,63.8
1995,02,30.3,24.9,16.6,22.5,23.7,22.3,12.6
1995,03,19.2,35.3,20.6,1.4,20.5,26.0,5.0
1995,04,115.6,157.3,92.5,80.8,68.8,91.9,39.3
1995,05,164.2,168.9,136.6,157.0,103.2,92.6,84.2
1995,06,181.3,191.3,138.4,160.9,156.3,134.0,91.5
1995,07,151.9,180.2,121.1,187.6,109.9,96.9,94.7
1995,08,72.7,113.0,51.4,50.5,29.5,32.5,15.0
1995,09,71.9,81.0,44.0,51.6,31.8,35.6,25.4
1995,10,112.4,112.7,82.6,84.1,78.3,71.4,61.2
1995,11,80.0,85.5,55.9,65.7,48.3,36.0,28.3
1995,12,38.3,69.5,24.3,8.8,10.1,17.4,3.2
1996,01,101.1,122.4,84.4,110.2,71.9,46.6,45.6
1996,02,108.3,130.9,91.7,91.9,83.4,87.7,43.9
1996,03,69.1,89.8,64.2,70.2,62.4,66.5,35.0
1996,04,79.6,152.4,85.7,52.3,40.3,36.6,27.5
1996,05,32.0,43.9,34.0,26.2,36.3,30.0,18.6
1996,06,147.9,198.8,164.7,196.0,157.8,137.1,90.1
1996,07,141.5,201.7,121.9,146.7,90.4,100.5,73.2
1996,08,178.9,172.3,102.1,146.4,91.1,89.5,58.6
1996,09,182.8,189.2,109.3,123.2,101.1,112.6,57.8
1996,10,101.7,119.5,63.1,86.4,43.2,43.8,30.5
1996,11,64.1,86.6,55.2,57.2,38.3,22.4,23.4
1996,12,64.8,61.2,41.2,46.8,31.2,19.8,20.1
1997,01,66.9,83.9,55.1,51.6,33.9,42.4,30.2
1997,02,30.1,17.2,19.3,23.5,2.8,2.3,11.7
1997,03,35.0,28.3,20.3,33.8,9.3,7.3,12.6
1997,04,19.1,25.5,16.1,10.5,9.8,10.3,3.6
1997,05,121.8,121.4,91.9,98.0,85.5,81.9,60.0
1997,06,55.7,62.7,48.2,50.7,48.6,37.2,30.5
1997,07,41.0,49.2,22.4,26.6,20.7,27.2,10.6
1997,08,100.2,123.5,70.1,99.5,81.3,87.4,54.9
1997,09,117.7,130.6,104.6,110.6,100.1,98.4,67.6
1997,10,48.3,60.5,32.2,20.4,22.7,37.5,17.6
1997,11,101.6,90.8,79.5,84.8,80.0,66.2,45.0
1997,12,17.4,20.3,6.1,7.6,3.1,5.5,3.8
1998,01,45.5,46.5,31.1,27.7,28.9,43.3,20.5
1998,02,54.3,53.9,40.4,38.2,26.6,37.9,27.7
1998,03,16.6,21.0,9.0,4.8,4.9,5.8,2.5
1998,04,90.3,100.1,96.0,106.2,87.5,85.0,66.4
1998,05,41.2,73.4,37.1,17.7,18.8,23.3,9.4
1998,06,123.7,145.6,82.7,85.6,55.8,53.8,35.2
1998,07,139.2,138.3,99.5,144.9,95.8,88.7,65.1
1998,08,72.0,83.0,50.7,49.4,32.9,30.2,22.3
1998,09,158.9,128.9,92.7,142.2,73.7,51.5,49.4
1998,10,134.3,122.8,70.8,94.9,59.6,69.3,42.5
1998,11,114.5,111.0,88.9,100.8,81.9,65.7,85.3
1998,12,51.0,78.7,38.9,21.3,24.8,38.2,12.3
1999,01,33.0,34.5,40.0,26.9,31.4,27.4,21.5
1999,02,37.6,44.5,38.2,13.8,27.8,43.9,20.4
1999,03,82.2,108.7,67.4,82.1,53.8,54.7,46.0
1999,04,61.9,73.1,48.1,74.2,8.5,16.5,24.3
1999,05,115.2,108.1,77.8,114.9,85.6,76.2,66.5
1999,06,90.7,115.5,79.4,88.3,56.2,66.7,35.7
1999,07,63.4,76.2,40.9,45.7,45.6,40.2,23.2
1999,08,159.0,181.7,128.0,153.8,97.6,109.8,74.7
1999,09,89.7,88.2,57.3,58.7,48.9,47.2,32.2
1999,10,101.7,112.3,71.9,73.6,55.7,51.8,38.1
1999,11,62.3,74.3,55.9,74.0,46.7,51.8,49.9
1999,12,108.6,118.8,86.8,101.5,109.8,124.8,65.6
2000,01,39.2,49.4,24.9,13.4,33.8,31.6,14.8
2000,02,49.0,45.6,41.4,62.0,81.2,57.2,40.0
2000,03,36.7,33.4,22.4,30.3,16.1,12.6,17.5
2000,04,56.1,64.3,48.7,46.7,50.2,63.2,38.2
2000,05,188.1,195.7,126.9,123.9,91.1,64.2,58.1
2000,06,87.4,115.2,76.5,85.9,53.1,44.7,39.0
2000,07,115.9,143.3,93.3,103.9,78.6,81.4,48.6
2000,08,104.0,139.0,86.4,108.9,59.9,54.2,39.8
2000,09,141.2,172.5,108.1,118.3,100.8,93.5,51.6
2000,10,131.7,136.5,94.4,117.9,114.9,114.0,75.4
2000,11,97.6,114.7,120.8,119.0,107.7,60.6,75.9
2000,12,37.5,51.9,27.9,23.1,24.4,31.1,12.7
2001,01,65.1,38.7,42.6,49.2,34.1,29.4,33.8
2001,02,40.8,28.8,23.7,30.2,18.0,10.8,38.1
2001,03,62.0,101.6,68.8,50.5,66.3,77.3,29.3
2001,04,38.9,66.0,71.5,26.3,45.7,28.4,32.9
2001,05,29.3,33.4,24.3,27.0,16.9,15.1,9.4
2001,06,120.6,120.0,83.4,100.6,55.8,64.9,37.5
2001,07,63.7,44.0,38.8,42.1,33.5,25.2,33.5
2001,08,159.4,181.4,93.4,107.6,83.8,84.1,44.6
2001,09,80.8,87.9,58.5,75.1,48.9,56.4,36.1
2001,10,175.1,210.9,106.7,120.3,92.7,83.4,60.3
2001,11,70.8,108.0,56.5,23.8,35.2,42.2,19.2
2001,12,37.5,43.9,18.7,13.6,16.2,24.3,6.4
2002,01,61.5,59.0,35.1,27.5,27.4,18.8,13.4
2002,02,59.9,68.9,53.7,40.5,63.6,58.0,41.7
2002,03,42.2,41.4,26.9,37.2,20.4,12.5,17.9
2002,04,51.9,48.3,27.0,15.5,26.1,33.5,12.2
2002,05,66.1,95.3,46.3,43.2,28.9,38.9,18.6
2002,06,133.7,133.8,97.0,100.4,73.6,62.6,41.5
2002,07,83.9,91.4,34.8,41.1,27.7,32.2,15.3
2002,08,55.1,75.6,32.8,33.2,38.0,44.4,19.3
2002,09,96.9,99.5,56.8,68.5,41.8,40.4,24.1
2002,10,63.6,83.7,39.7,29.8,25.7,33.1,9.2
2002,11,60.6,65.2,49.7,36.5,32.1,21.6,21.1
2002,12,42.4,56.1,24.8,21.5,22.4,39.5,13.0
2003,01,47.3,58.9,41.3,51.8,23.3,28.0,21.8
2003,02,39.8,44.5,30.4,20.2,45.8,36.9,37.8
2003,03,30.7,48.1,17.9,10.4,9.5,12.2,1.2
2003,04,109.7,101.7,94.1,103.8,63.1,53.1,51.1
2003,05,79.5,107.5,71.8,84.8,48.4,42.8,45.2
2003,06,124.5,155.4,100.8,105.4,73.4,55.2,52.4
2003,07,156.6,194.2,111.3,130.2,77.1,63.9,66.8
2003,08,157.3,162.9,105.0,143.6,109.3,100.0,68.5
2003,09,109.3,122.1,61.8,66.2,45.7,41.8,26.6
2003,10,102.2,131.2,73.9,66.9,59.0,69.4,47.0
2003,11,52.9,54.8,36.5,55.3,23.8,21.3,32.0
2003,12,103.0,109.2,93.3,105.0,63.8,46.1,63.2
2004,01,43.2,51.9,27.2,16.8,18.9,26.8,7.1
2004,02,22.6,20.8,8.5,8.3,5.1,4.4,3.3
2004,03,17.9,32.8,14.1,8.8,12.0,17.4,4.9
2004,04,57.5,65.1,36.2,19.5,21.1,16.4,10.8
2004,05,74.2,79.5,47.4,57.5,39.0,41.2,27.3
2004,06,158.3,187.7,92.0,108.2,94.9,106.2,54.7
2004,07,119.6,128.3,66.7,91.5,64.5,55.7,34.7
2004,08,129.8,175.7,96.7,88.8,60.6,64.2,37.0
2004,09,130.8,158.0,100.1,104.9,77.9,64.8,58.1
2004,10,65.7,80.6,40.4,39.5,23.9,24.6,13.3
2004,11,125.8,177.9,125.0,105.1,109.1,80.6,82.7
2004,12,96.5,113.3,76.9,77.4,66.1,52.8,63.3
2005,01,52.2,54.1,28.2,27.7,35.1,44.1,23.2
2005,02,144.7,143.0,135.9,169.9,94.8,91.2,103.1
2005,03,24.0,20.7,8.6,9.2,4.2,5.6,2.3
2005,04,41.9,45.8,25.5,27.1,21.1,15.7,9.9
2005,05,20.3,28.7,11.5,7.5,10.2,15.0,4.1
2005,06,140.7,142.9,108.4,148.7,123.3,100.2,79.8
2005,07,103.3,107.9,74.6,81.8,51.6,39.4,30.7
2005,08,218.2,247.8,137.4,158.9,88.4,66.8,58.5
2005,09,114.8,121.4,59.0,81.7,48.1,56.7,40.0
2005,10,92.7,99.2,92.6,95.4,80.1,69.5,73.8
2005,11,84.3,96.4,60.9,69.1,62.3,53.6,49.7
2005,12,82.5,123.2,56.5,59.4,40.4,52.6,31.5
2006,01,41.2,60.9,52.9,29.7,49.4,46.3,28.8
2006,02,28.0,40.0,27.9,26.2,27.0,17.9,13.8
2006,03,29.2,49.2,27.1,14.8,22.7,17.0,11.6
2006,04,93.7,125.2,61.2,43.2,45.5,51.3,31.6
2006,05,71.5,76.7,45.9,46.8,34.2,30.7,17.3
2006,06,30.8,31.2,22.6,31.2,21.0,23.3,24.9
2006,07,72.1,70.5,60.1,67.8,68.4,63.7,46.4
2006,08,47.0,56.5,32.1,22.7,24.6,31.9,11.1
2006,09,52.6,51.5,41.9,30.8,49.3,37.5,28.2
2006,10,16.0,18.7,6.2,3.6,3.2,3.8,0.7
2006,11,39.7,45.0,31.8,24.9,34.9,21.9,18.6
2006,12,25.6,56.5,24.0,11.1,15.7,14.8,7.8
2007,01,46.1,41.4,26.9,30.2,40.4,75.7,29.8
2007,02,48.8,23.9,24.4,25.0,30.9,22.2,18.7
2007,03,116.9,113.8,66.5,74.4,42.8,28.3,31.3
2007,04,29.3,28.3,28.7,36.4,48.0,40.0,36.3
2007,05,143.7,156.3,109.5,124.1,101.7,99.9,58.5
2007,06,131.0,125.0,53.1,51.2,45.7,33.3,27.2
2007,07,129.2,165.1,93.8,102.1,78.8,79.6,52.2
2007,08,61.4,63.9,32.5,31.2,26.4,26.0,8.9
2007,09,69.4,73.4,35.0,31.9,35.4,38.2,13.9
2007,10,37.6,35.9,13.4,26.1,7.3,9.4,4.7
2007,11,138.4,83.1,62.2,94.9,51.9,63.1,41.5
2007,12,97.8,127.1,101.8,89.5,88.3,73.2,72.8
2008,01,76.7,90.1,85.1,74.5,36.5,15.4,51.7
2008,02,35.0,33.9,24.6,8.8,15.4,17.1,7.0
2008,03,33.1,32.2,26.5,32.1,21.5,21.8,20.4
2008,04,40.4,38.6,19.9,21.7,15.7,13.1,9.5
2008,05,66.9,80.6,47.7,51.0,33.6,42.0,27.1
2008,06,66.3,90.8,45.0,38.0,44.3,42.4,23.1
2008,07,152.6,162.4,103.8,125.9,90.2,85.2,51.6
2008,08,104.1,140.4,78.1,70.5,66.4,61.0,38.8
2008,09,47.1,42.9,20.5,20.2,17.9,22.2,11.0
2008,10,30.0,37.9,18.6,10.7,11.8,10.4,7.4
2008,11,137.8,157.5,100.1,107.5,64.7,63.7,75.4
2008,12,88.3,93.5,80.9,71.0,67.6,70.6,58.2
2009,01,16.6,14.4,7.5,12.1,0.4,0.3,2.4
2009,02,5.5,1.4,1.4,3.0,1.5,1.7,1.6
2009,03,61.5,83.9,47.6,38.4,33.2,32.9,18.8
2009,04,99.7,107.9,71.0,67.3,34.6,33.1,32.6
2009,05,28.5,25.5,17.0,26.2,21.7,23.0,13.5
2009,06,75.9,84.0,70.8,89.6,65.8,63.6,57.4
2009,07,135.0,142.8,73.4,89.2,78.5,77.0,43.1
2009,08,132.2,116.4,75.5,81.7,81.0,67.9,31.7
2009,09,156.7,169.9,103.5,90.3,83.0,82.6,42.1
2009,10,78.8,74.5,43.0,51.1,32.0,27.6,22.6
2009,11,83.3,70.9,71.3,76.7,78.7,113.3,67.0
2009,12,49.1,64.7,33.9,24.0,26.5,36.9,14.1
2010,01,87.6,106.6,86.4,60.9,32.9,19.7,27.5
2010,02,123.7,75.0,76.0,105.6,76.2,53.3,66.6
2010,03,130.0,146.0,122.6,128.6,94.3,101.9,78.6
2010,04,111.5,94.6,69.8,84.7,62.6,60.1,45.0
2010,05,67.5,64.8,49.8,52.4,57.5,44.9,51.4
2010,06,104.5,137.5,96.8,94.6,85.4,66.6,37.6
2010,07,83.9,96.6,79.8,82.0,81.6,64.0,45.1
2010,08,203.0,202.7,132.8,176.0,131.1,136.3,94.7
2010,09,155.1,178.3,118.7,137.2,97.1,103.0,54.5
2010,10,153.5,192.7,143.5,143.0,145.7,129.1,114.6
2010,11,162.3,152.9,147.1,131.2,175.9,153.5,99.0
2010,12,147.8,188.2,123.0,159.5,78.5,63.1,81.5
2011,01,126.2,143.1,145.3,132.3,190.9,209.9,139.4
2011,02,174.9,166.4,128.7,164.0,152.4,101.0,130.1
2011,03,75.0,68.9,53.0,70.3,45.7,37.4,46.0
2011,04,76.7,124.4,76.2,45.6,40.2,42.9,33.7
2011,05,80.7,117.0,59.8,57.2,37.1,46.6,20.7
2011,06,94.4,112.5,48.2,56.9,42.8,38.4,19.6
2011,07,131.0,149.9,80.1,102.6,69.7,58.7,42.4
2011,08,98.9,82.2,68.4,90.4,63.2,54.4,57.3
2011,09,110.7,142.8,84.7,82.2,69.0,48.4,39.7
2011,10,63.9,80.4,52.5,38.0,51.2,56.3,21.2
2011,11,154.7,188.0,132.8,104.4,81.8,58.0,58.0
2011,12,81.2,90.7,48.0,56.3,44.3,54.6,32.1
2012,01,69.4,49.5,40.1,79.0,33.0,22.2,37.2
2012,02,130.7,128.2,117.4,100.8,115.9,96.6,80.1
2012,03,152.4,125.3,123.8,192.1,94.7,68.7,114.9
2012,04,51.7,60.8,37.0,32.5,18.4,25.2,15.4
2012,05,72.3,100.2,57.5,39.9,37.4,49.3,19.1
2012,06,151.2,132.3,79.0,80.4,77.8,70.6,33.2
2012,07,116.8,151.9,96.2,121.4,86.0,82.0,53.7
2012,08,141.4,147.0,92.1,95.7,76.1,67.1,34.0
2012,09,85.4,81.1,38.6,39.7,40.0,42.4,23.2
2012,10,48.4,58.2,29.4,29.9,23.8,25.9,30.2
2012,11,47.3,52.9,30.3,21.5,18.6,21.7,8.4
2012,12,72.6,59.5,34.9,40.0,17.1,22.9,14.9
2013,01,1.9,3.6,1.1,1.5,1.0,0.4,3.0
2013,02,90.0,72.5,70.0,86.6,75.0,53.0,46.4
2013,03,70.7,63.2,44.9,64.1,36.2,18.8,21.6
2013,04,24.9,20.9,13.5,10.9,9.9,12.5,4.6
2013,05,71.7,88.1,42.8,56.2,41.2,37.1,29.6
2013,06,88.9,78.4,58.5,63.2,71.4,71.8,60.0
2013,07,155.5,173.3,115.9,137.4,96.9,90.8,56.4
2013,08,199.3,193.7,118.7,161.3,101.6,94.6,55.0
2013,09,89.4,111.7,85.2,76.9,84.7,73.5,43.3
2013,10,80.3,85.0,47.4,46.2,48.9,59.7,21.7
2013,11,39.1,48.4,43.3,38.9,39.3,34.1,17.1
2013,12,93.9,111.1,66.0,80.2,30.2,26.2,36.9
2014,01,44.4,37.5,20.3,32.2,16.1,16.1,12.2
2014,02,29.8,23.0,16.9,22.0,10.8,12.5,16.6
2014,03,80.3,58.8,51.1,89.3,51.4,42.8,40.4
2014,04,104.2,128.0,95.4,103.9,76.2,61.8,78.2
2014,05,114.9,126.5,68.4,99.5,47.8,34.3,41.8
2014,06,144.0,169.4,104.2,138.6,106.3,95.1,74.0
2014,07,145.4,177.5,81.3,108.1,62.1,69.7,30.4
2014,08,42.4,54.1,21.2,13.2,17.5,24.8,6.4
2014,09,80.5,91.7,63.8,63.4,55.2,43.5,40.8
2014,10,57.5,60.3,31.6,26.2,29.2,24.2,10.9
2014,11,75.5,79.9,62.8,53.7,47.6,35.1,36.8
2014,12,56.9,47.1,28.5,39.7,16.7,15.7,25.6
2015,01,86.7,55.7,50.2,86.2,59.8,74.6,50.4
2015,02,63.5,49.6,47.1,44.8,32.2,24.7,17.1
2015,03,30.1,39.0,18.0,8.6,16.5,20.0,5.3
2015,04,90.0,58.0,48.8,81.9,29.2,28.9,35.2
2015,05,90.5,100.8,49.4,60.3,45.7,47.6,20.2
2015,06,37.4,41.9,34.4,32.1,33.8,36.2,34.8
2015,07,124.6,148.6,87.5,86.9,66.2,63.8,38.6
2015,08,99.4,125.4,61.3,61.2,31.8,35.1,29.3
2015,09,40.0,52.1,36.5,27.8,35.2,38.9,23.0
2015,10,37.0,26.8,23.9,23.0,14.9,12.9,10.8
2015,11,75.3,68.1,53.1,62.4,36.9,25.0,40.0
2015,12,50.4,70.2,38.8,54.0,23.0,21.3,15.6
2016,01,124.4,125.5,96.4,88.2,57.4,52.6,50.6
2016,02,17.1,11.8,14.0,20.4,11.4,9.7,16.8
2016,03,69.7,87.3,46.8,47.4,44.7,42.4,23.0
2016,04,40.2,52.2,40.2,35.9,29.9,16.1,18.3
2016,05,144.2,149.8,96.1,145.4,95.8,91.1,82.3
